id,location,shift_type,day_of_week,start_time,end_time,break_start,break_end,total_hours,required_gender,required_skills,region,emp_count,allocation_priority,active
624,Sycamore Lodge No. 41,SLEEP_IN,MONDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
625,Sycamore Lodge No. 41,SLEEP_IN,TUESDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
626,Sycamore Lodge No. 41,SLEEP_IN,WEDNESDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
627,Sycamore Lodge No. 41,SLEEP_IN,THURSDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
628,Sycamore Lodge No. 41,SLEEP_IN,FRIDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
629,Sycamore Lodge No. 41,SLEEP_IN,SATURDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
630,Sycamore Lodge No. 41,SLEEP_IN,SUNDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
631,Sunnybank Gardens No. 42,DAY,MONDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
632,Sunnybank Gardens No. 42,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
633,Sunnybank Gardens No. 42,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
634,Sunnybank Gardens No. 42,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
635,Sunnybank Gardens No. 42,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
636,Sunnybank Gardens No. 42,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
637,Sunnybank Gardens No. 42,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
638,Sunnybank Gardens No. 42,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,ANY,,HERTFORDSHIRE,1,10,t
639,Sunnybank Gardens No. 42,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,ANY,BUCCAL,HERTFORDSHIRE,1,10,t
640,Sunnybank Gardens No. 42,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,ANY,,HERTFORDSHIRE,1,10,t
641,Sunnybank Gardens No. 42,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,ANY,,HERTFORDSHIRE,1,10,t
642,Sunnybank Gardens No. 42,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,ANY,,HERTFORDSHIRE,1,10,t
643,Sunnybank Gardens No. 42,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,ANY,,HERTFORDSHIRE,1,10,t
644,Sunnybank Gardens No. 42,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,ANY,,HERTFORDSHIRE,1,10,t
645,Sunnybank Gardens No. 42,CARE_CALL,MONDAY,06:30:00,21:30:00,,,12.0,ANY,,HERTFORDSHIRE,1,1,t
646,Sunnybank Gardens No. 42,CARE_CALL,TUESDAY,06:30:00,21:30:00,,,12.0,ANY,,HERTFORDSHIRE,1,1,t
647,Sunnybank Gardens No. 42,CARE_CALL,WEDNESDAY,06:30:00,21:30:00,,,12.0,ANY,,HERTFORDSHIRE,1,1,t
648,Sunnybank Gardens No. 42,CARE_CALL,THURSDAY,06:30:00,21:30:00,,,12.0,ANY,,HERTFORDSHIRE,1,1,t
649,Sunnybank Gardens No. 42,CARE_CALL,FRIDAY,06:30:00,21:30:00,,,12.0,ANY,,HERTFORDSHIRE,1,1,t
650,Sunnybank Gardens No. 42,CARE_CALL,SATURDAY,06:30:00,21:30:00,,,12.0,ANY,,HERTFORDSHIRE,1,1,t
651,Sunnybank Gardens No. 42,CARE_CALL,SUNDAY,06:30:00,21:30:00,,,12.0,ANY,,HERTFORDSHIRE,1,1,t
652,Brookside Road No. 43,DAY,MONDAY,08:00:00,20:00:00,,,11.0,FEMALE,,HERTFORDSHIRE,1,10,t
653,Brookside Road No. 43,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,FEMALE,BUCCAL,HERTFORDSHIRE,1,10,t
654,Brookside Road No. 43,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,FEMALE,,HERTFORDSHIRE,1,10,t
655,Brookside Road No. 43,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
656,Brookside Road No. 43,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,FEMALE,,HERTFORDSHIRE,1,10,t
657,Brookside Road No. 43,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,FEMALE,,HERTFORDSHIRE,1,10,t
658,Brookside Road No. 43,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
659,Brookside Road No. 43,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,FEMALE,,HERTFORDSHIRE,1,10,t
660,Brookside Road No. 43,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,ANY,,HERTFORDSHIRE,1,10,t
661,Brookside Road No. 43,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,FEMALE,BUCCAL,HERTFORDSHIRE,1,10,t
662,Brookside Road No. 43,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,FEMALE,,HERTFORDSHIRE,1,10,t
663,Brookside Road No. 43,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,FEMALE,,HERTFORDSHIRE,1,10,t
664,Brookside Road No. 43,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,FEMALE,,HERTFORDSHIRE,1,10,t
665,Brookside Road No. 43,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,FEMALE,,HERTFORDSHIRE,1,10,t
666,Brookside Road No. 43,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,HERTFORDSHIRE,1,10,t
667,Brookside Road No. 43,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,,HERTFORDSHIRE,1,10,t
668,Brookside Road No. 43,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,HERTFORDSHIRE,1,10,t
669,Brookside Road No. 43,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,HERTFORDSHIRE,1,10,t
670,Brookside Road No. 43,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,,HERTFORDSHIRE,2,10,t
671,Brookside Road No. 43,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,,HERTFORDSHIRE,1,10,t
672,Brookside Road No. 43,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,,HERTFORDSHIRE,1,10,t
673,Sunnybank Road No. 44,DAY,MONDAY,08:00:00,20:00:00,,,11.0,FEMALE,BUCCAL,HERTFORDSHIRE,1,10,t
674,Sunnybank Road No. 44,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,FEMALE,,HERTFORDSHIRE,1,10,t
675,Sunnybank Road No. 44,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,2,10,t
676,Sunnybank Road No. 44,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,FEMALE,,HERTFORDSHIRE,1,10,t
677,Sunnybank Road No. 44,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,FEMALE,,HERTFORDSHIRE,2,10,t
678,Sunnybank Road No. 44,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,FEMALE,BUCCAL,HERTFORDSHIRE,2,10,t
679,Sunnybank Road No. 44,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,FEMALE,,HERTFORDSHIRE,1,10,t
680,Sunnybank Road No. 44,CARE_CALL,MONDAY,06:30:00,21:30:00,,,12.0,FEMALE,,HERTFORDSHIRE,1,1,t
681,Sunnybank Road No. 44,CARE_CALL,TUESDAY,06:30:00,21:30:00,,,12.0,FEMALE,,HERTFORDSHIRE,1,1,t
682,Sunnybank Road No. 44,CARE_CALL,WEDNESDAY,06:30:00,21:30:00,,,12.0,ANY,,HERTFORDSHIRE,1,1,t
683,Sunnybank Road No. 44,CARE_CALL,THURSDAY,06:30:00,21:30:00,,,12.0,FEMALE,,HERTFORDSHIRE,1,1,t
684,Sunnybank Road No. 44,CARE_CALL,FRIDAY,06:30:00,21:30:00,,,12.0,FEMALE,,HERTFORDSHIRE,1,1,t
685,Sunnybank Road No. 44,CARE_CALL,SATURDAY,06:30:00,21:30:00,,,12.0,FEMALE,,HERTFORDSHIRE,1,1,t
686,Sunnybank Road No. 44,CARE_CALL,SUNDAY,06:30:00,21:30:00,,,12.0,ANY,,HERTFORDSHIRE,1,1,t
687,Elm Road No. 45,DAY,MONDAY,08:00:00,20:00:00,,,11.0,MALE,,HERTFORDSHIRE,1,10,t
688,Elm Road No. 45,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
689,Elm Road No. 45,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,MALE,,HERTFORDSHIRE,1,10,t
690,Elm Road No. 45,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,MALE,BUCCAL,HERTFORDSHIRE,1,10,t
691,Elm Road No. 45,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,MALE,,HERTFORDSHIRE,1,10,t
692,Elm Road No. 45,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,MALE,,HERTFORDSHIRE,1,10,t
693,Elm Road No. 45,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,MALE,,HERTFORDSHIRE,1,10,t
694,Elm Road No. 45,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,ANY,,HERTFORDSHIRE,1,10,t
695,Elm Road No. 45,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,MALE,,HERTFORDSHIRE,1,10,t
696,Elm Road No. 45,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,MALE,,HERTFORDSHIRE,1,10,t
697,Elm Road No. 45,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,MALE,,HERTFORDSHIRE,1,10,t
698,Elm Road No. 45,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,MALE,,HERTFORDSHIRE,1,10,t
699,Elm Road No. 45,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,MALE,,HERTFORDSHIRE,1,10,t
700,Elm Road No. 45,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,MALE,,HERTFORDSHIRE,1,10,t
701,Elm Road No. 45,CARE_CALL,MONDAY,06:30:00,21:30:00,,,12.0,ANY,,HERTFORDSHIRE,1,1,t
702,Elm Road No. 45,CARE_CALL,TUESDAY,06:30:00,21:30:00,,,12.0,MALE,,HERTFORDSHIRE,1,1,t
703,Elm Road No. 45,CARE_CALL,WEDNESDAY,06:30:00,21:30:00,,,12.0,MALE,,HERTFORDSHIRE,1,1,t
704,Elm Road No. 45,CARE_CALL,THURSDAY,06:30:00,21:30:00,,,12.0,MALE,BUCCAL,HERTFORDSHIRE,1,1,t
705,Elm Road No. 45,CARE_CALL,FRIDAY,06:30:00,21:30:00,,,12.0,ANY,,HERTFORDSHIRE,1,1,t
706,Elm Road No. 45,CARE_CALL,SATURDAY,06:30:00,21:30:00,,,12.0,MALE,BUCCAL,HERTFORDSHIRE,1,1,t
707,Elm Road No. 45,CARE_CALL,SUNDAY,06:30:00,21:30:00,,,12.0,MALE,,HERTFORDSHIRE,1,1,t
708,Hillcrest Close No. 46,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,MALE,,HERTFORDSHIRE,1,10,t
709,Hillcrest Close No. 46,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,MALE,BUCCAL,HERTFORDSHIRE,1,10,t
710,Hillcrest Close No. 46,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,ANY,,HERTFORDSHIRE,1,10,t
711,Hillcrest Close No. 46,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,MALE,,HERTFORDSHIRE,1,10,t
712,Hillcrest Close No. 46,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,MALE,,HERTFORDSHIRE,1,10,t
713,Hillcrest Close No. 46,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,ANY,,HERTFORDSHIRE,1,10,t
714,Hillcrest Close No. 46,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,MALE,,HERTFORDSHIRE,1,10,t
715,Hillcrest Close No. 46,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,HERTFORDSHIRE,1,10,t
716,Hillcrest Close No. 46,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,,HERTFORDSHIRE,1,10,t
717,Hillcrest Close No. 46,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,HERTFORDSHIRE,1,10,t
718,Hillcrest Close No. 46,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,HERTFORDSHIRE,1,10,t
719,Hillcrest Close No. 46,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,,HERTFORDSHIRE,1,10,t
720,Hillcrest Close No. 46,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,,HERTFORDSHIRE,1,10,t
721,Hillcrest Close No. 46,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,,HERTFORDSHIRE,1,10,t
722,Hillcrest Close No. 46,SLEEP_IN,MONDAY,22:00:00,07:00:00,,,9.0,MALE,,HERTFORDSHIRE,1,10,t
723,Hillcrest Close No. 46,SLEEP_IN,TUESDAY,22:00:00,07:00:00,,,9.0,MALE,,HERTFORDSHIRE,1,10,t
724,Hillcrest Close No. 46,SLEEP_IN,WEDNESDAY,22:00:00,07:00:00,,,9.0,MALE,,HERTFORDSHIRE,2,10,t
725,Hillcrest Close No. 46,SLEEP_IN,THURSDAY,22:00:00,07:00:00,,,9.0,MALE,,HERTFORDSHIRE,1,10,t
726,Hillcrest Close No. 46,SLEEP_IN,FRIDAY,22:00:00,07:00:00,,,9.0,MALE,BUCCAL,HERTFORDSHIRE,1,10,t
727,Hillcrest Close No. 46,SLEEP_IN,SATURDAY,22:00:00,07:00:00,,,9.0,MALE,,HERTFORDSHIRE,1,10,t
728,Hillcrest Close No. 46,SLEEP_IN,SUNDAY,22:00:00,07:00:00,,,9.0,MALE,,HERTFORDSHIRE,1,10,t
729,Rowan Court No. 47,DAY,MONDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
730,Rowan Court No. 47,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
731,Rowan Court No. 47,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
732,Rowan Court No. 47,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
733,Rowan Court No. 47,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
734,Rowan Court No. 47,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
735,Rowan Court No. 47,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
736,Rowan Court No. 47,SLEEP_IN,MONDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
737,Rowan Court No. 47,SLEEP_IN,TUESDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
738,Rowan Court No. 47,SLEEP_IN,WEDNESDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
739,Rowan Court No. 47,SLEEP_IN,THURSDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
740,Rowan Court No. 47,SLEEP_IN,FRIDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
741,Rowan Court No. 47,SLEEP_IN,SATURDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
742,Rowan Court No. 47,SLEEP_IN,SUNDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
743,Willow Gardens No. 48,DAY,MONDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
744,Willow Gardens No. 48,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
745,Willow Gardens No. 48,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
746,Willow Gardens No. 48,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
747,Willow Gardens No. 48,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
748,Willow Gardens No. 48,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
749,Willow Gardens No. 48,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,ANY,,HERTFORDSHIRE,1,10,t
750,Sycamore House No. 49,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,ANY,,HERTFORDSHIRE,1,10,t
751,Sycamore House No. 49,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,ANY,,HERTFORDSHIRE,1,10,t
752,Sycamore House No. 49,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,ANY,,HERTFORDSHIRE,1,10,t
753,Sycamore House No. 49,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,ANY,,HERTFORDSHIRE,1,10,t
754,Sycamore House No. 49,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,ANY,,HERTFORDSHIRE,1,10,t
755,Sycamore House No. 49,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,ANY,,HERTFORDSHIRE,1,10,t
756,Sycamore House No. 49,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,ANY,,HERTFORDSHIRE,1,10,t
757,Sycamore House No. 49,SLEEP_IN,MONDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
758,Sycamore House No. 49,SLEEP_IN,TUESDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
759,Sycamore House No. 49,SLEEP_IN,WEDNESDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
760,Sycamore House No. 49,SLEEP_IN,THURSDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
761,Sycamore House No. 49,SLEEP_IN,FRIDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
762,Sycamore House No. 49,SLEEP_IN,SATURDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
763,Sycamore House No. 49,SLEEP_IN,SUNDAY,22:00:00,07:00:00,,,9.0,ANY,,HERTFORDSHIRE,1,10,t
764,Ashgrove Avenue No. 50,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
765,Ashgrove Avenue No. 50,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,FEMALE,BUCCAL,KENT,1,10,t
766,Ashgrove Avenue No. 50,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,FEMALE,BUCCAL,KENT,1,10,t
767,Ashgrove Avenue No. 50,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,FEMALE,,KENT,1,10,t
768,Ashgrove Avenue No. 50,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,FEMALE,,KENT,1,10,t
769,Ashgrove Avenue No. 50,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,FEMALE,,KENT,1,10,t
770,Ashgrove Avenue No. 50,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,FEMALE,BUCCAL,KENT,1,10,t
771,Fairview Close No. 51,DAY,MONDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
772,Fairview Close No. 51,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
773,Fairview Close No. 51,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
774,Fairview Close No. 51,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
775,Fairview Close No. 51,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
776,Fairview Close No. 51,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
777,Fairview Close No. 51,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
778,Fairview Close No. 51,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,FEMALE,,KENT,1,10,t
779,Fairview Close No. 51,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,FEMALE,,KENT,1,10,t
780,Fairview Close No. 51,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,FEMALE,BUCCAL,KENT,1,10,t
781,Fairview Close No. 51,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,FEMALE,,KENT,1,10,t
782,Fairview Close No. 51,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
783,Fairview Close No. 51,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,FEMALE,,KENT,1,10,t
784,Fairview Close No. 51,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,FEMALE,,KENT,1,10,t
785,Foxglove Road No. 53,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,ANY,BUCCAL,KENT,1,10,t
786,Foxglove Road No. 53,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
787,Foxglove Road No. 53,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
788,Foxglove Road No. 53,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
789,Foxglove Road No. 53,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
790,Foxglove Road No. 53,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
791,Foxglove Road No. 53,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,ANY,,KENT,1,10,t
792,Meadow Avenue No. 54,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
793,Meadow Avenue No. 54,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
794,Meadow Avenue No. 54,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
795,Meadow Avenue No. 54,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
796,Meadow Avenue No. 54,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
797,Meadow Avenue No. 54,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
798,Meadow Avenue No. 54,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
799,Willow Avenue No. 55,DAY,MONDAY,08:00:00,20:00:00,,,11.0,ANY,,KENT,1,10,t
800,Willow Avenue No. 55,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
801,Willow Avenue No. 55,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
802,Willow Avenue No. 55,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,FEMALE,BUCCAL,KENT,1,10,t
803,Willow Avenue No. 55,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
804,Willow Avenue No. 55,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
805,Willow Avenue No. 55,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,FEMALE,,KENT,1,10,t
806,Willow Avenue No. 55,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
807,Willow Avenue No. 55,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
808,Willow Avenue No. 55,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
809,Willow Avenue No. 55,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
810,Willow Avenue No. 55,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
811,Willow Avenue No. 55,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
812,Willow Avenue No. 55,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
813,Willow Avenue No. 55,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,KENT,1,10,t
814,Willow Avenue No. 55,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
815,Willow Avenue No. 55,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,KENT,1,10,t
816,Willow Avenue No. 55,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,KENT,1,10,t
817,Willow Avenue No. 55,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,KENT,1,10,t
818,Willow Avenue No. 55,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,KENT,1,10,t
819,Willow Avenue No. 55,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,KENT,1,10,t
820,Ashgrove Avenue No. 56,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
821,Ashgrove Avenue No. 56,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
822,Ashgrove Avenue No. 56,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
823,Ashgrove Avenue No. 56,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
824,Ashgrove Avenue No. 56,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
825,Ashgrove Avenue No. 56,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,,KENT,1,10,t
